"","Longitude","Latitude","AppliedRate","ControlRate","Variety","DISTANCE","Heading"
"157",1075.65347647992,1410.85334305772,155395.239763735,0,"18425rr",8.7824814,271.98217285
"158",1071.96594485539,1410.94488262095,157161.692592115,0,"18425rr",8.7824814,271.38217285
"159",1068.32731152882,1411.02572991326,156532.40641843,0,"18425rr",8.6512478,271.02217285
"160",1064.67328701573,1411.06861647065,156206.634476425,0,"18425rr",8.6840562,271.03217285
"161",1060.9823665832,1411.12864412283,152608.979116915,0,"18425rr",8.7824814,271.04217285
"162",1057.3062512346,1411.16886087678,154268.1902501,0,"18425rr",8.749673,271.21217285
"163",1053.56228636472,1411.25098664845,155698.753995415,0,"18425rr",8.91371499,270.72217285
"164",1049.88096021096,1411.32003165685,155698.753995415,0,"18425rr",8.749673,270.55217285
"165",1046.19692334518,1411.42197740712,154312.705670745,0,"18425rr",8.7824814,270.71217285
"166",1042.72699499922,1411.71046054036,156154.02534294,0,"18425rr",8.32316381,272.31217285
"167",1038.84049129307,1411.75583725563,158369.6792342,0,"18425rr",9.27460738,271.68217285
"168",1034.95989838556,1412.3026785246,157633.151365325,0,"18425rr",9.47145777,268.08217285
"169",1030.89872753072,1412.26151654349,162722.07331649,0,"18425rr",9.73392497,266.82217285
"170",1027.18571209792,1412.13979323608,161744.757490485,0,"18425rr",8.91371499,257.86217285
"171",1023.68245473419,1411.86229474303,150909.29941951,0,"18425rr",8.29035541,243.48217285
"172",1020.34517055314,1410.90274238746,147936.883377255,0,"18425rr",8.5528226,231.69217285
"173",1017.7428261346,1409.38413683093,154292.471388635,0,"18425rr",7.99507982,220.72217285
"174",1015.43549960689,1407.63414643447,150941.67427089,0,"18425rr",8.02788822,208.74217285
"175",1013.80873569228,1405.52810628162,150874.901139915,0,"18425rr",8.02788822,198.79217285
"176",1012.75539573385,1403.15948439381,148549.982125245,0,"18425rr",8.22473861,190.48217285
"177",1011.98357459791,1400.59645124976,147685.97827907,0,"18425rr",8.7168646,185.07217285
"178",1011.52035556227,1397.94562262198,150872.877711705,0,"18425rr",8.8152898,182.35217285
"179",1011.31089373358,1395.29257810925,150988.21311974,0,"18425rr",8.749673,181.21217285
"180",1011.21233282527,1392.59818743438,153262.54642913,0,"18425rr",8.91371499,180.51217285
"181",1011.19205629162,1389.90732090851,153436.561255295,0,"18425rr",8.88090659,180.32217285
"182",1011.15007891287,1387.21473450998,153450.725252775,0,"18425rr",8.88090659,180.32217285
"183",1011.18491213367,1384.52029066506,153359.67098327,0,"18425rr",8.91371499,179.75217285
"184",1011.12443243132,1381.85496338692,154357.22109139,0,"18425rr",8.7824814,180.03217285
"185",1011.13516090033,1379.20002047415,153859.457751435,0,"18425rr",8.7824814,179.82217285
"186",1011.08187059989,1376.49466605827,156079.15849912,0,"18425rr",8.91371499,179.36217285
"187",1011.15779766812,1373.83371267477,153982.88687232,0,"18425rr",8.7824814,178.76217285
"188",1011.2572097552,1371.19625526695,152785.01737129,0,"18425rr",8.7168646,178.29217285
"189",1011.35131263254,1368.6706931749,152586.72140659,0,"18425rr",8.32316381,177.94217285
"190",1011.44639809725,1365.80534322802,154563.610768935,0,"18425rr",9.47145777,178.36217285
"191",1011.52958030075,1363.09699313962,153483.100104155,0,"18425rr",8.94652339,178.95217285
"192",1011.40019639703,1360.41721922529,150670.534890585,0,"18425rr",8.84809819,179.40217285
"193",1011.59493819969,1357.74717332019,151485.976459695,0,"18425rr",8.91371499,179.58217285
"194",1011.55768450266,1355.22623734302,149984.59272699,0,"18425rr",8.35597221,179.41217285
"195",1011.58170139441,1352.36832438333,150114.092132505,0,"18425rr",9.43864938,178.66217285
"196",1011.65085906781,1349.67020009543,148691.622100035,0,"18425rr",8.91371499,178.57217285
"197",1011.71172167282,1346.97486695539,151222.93079224,0,"18425rr",8.91371499,179.25217285
"198",1011.74173942416,1344.25328313278,149675.008210675,0,"18425rr",8.97933179,178.52217285
"199",1011.79250018153,1341.53926631118,150919.41656056,0,"18425rr",8.94652339,178.80217285
"200",1011.81234675698,1338.79835364968,149428.14996891,0,"18425rr",9.04494859,178.81217285
"201",1011.87515212589,1336.08929499844,149733.6876288,0,"18425rr",8.94652339,179.03217285
"202",1011.88452810302,1333.38607602095,149670.961354255,0,"18425rr",8.91371499,178.65217285
"203",1011.95635062754,1330.63113358868,150963.93198121,0,"18425rr",9.07775699,178.94217285
"204",1011.94589736168,1327.8824773624,151156.157661275,0,"18425rr",9.07775699,178.87217285
"205",1011.98994894904,1325.0909033333,149668.937926045,0,"18425rr",9.20899058,178.67217285
"206",1012.0350715521,1322.35328010833,152315.58202629,0,"18425rr",9.01214019,178.42217285
"207",1012.08234391481,1319.59955387042,153250.405859865,0,"18425rr",9.07775699,178.54217285
"208",1012.11476108002,1317.04616703258,151613.452437005,0,"18425rr",8.42158901,178.32217285
"209",1012.1925620109,1314.16281461584,150808.12800895,0,"18425rr",9.50426617,177.81217285
"210",1012.22543781504,1311.48197740189,154367.338232445,0,"18425rr",8.84809819,177.91217285
"211",1012.52115577472,1308.74548703151,154399.71308383,0,"18425rr",9.07775699,176.38217285
"212",1012.85784203495,1306.0545853887,154357.22109139,0,"18425rr",8.91371499,172.38217285
"213",1013.47797169513,1303.34020301968,153901.949743875,0,"18425rr",9.07775699,169.27217285
"214",1014.24144920638,1300.74788244429,149792.367046925,0,"18425rr",8.749673,168.82217285
"215",1014.8463130621,1298.33664835217,153157.32816215,0,"18425rr",8.12631342,168.97217285
"216",1015.55376521444,1295.72114976689,157341.777702915,0,"18425rr",8.8152898,173.13217285
"217",1015.52280269128,1293.30859589131,153997.0508698,0,"18425rr",8.02788822,180.73217285
"218",1015.34565417436,1290.82243398758,150769.682872935,0,"18425rr",8.42158901,189.55217285
"219",1015.29230590651,1288.1661953894,153677.349212425,0,"18425rr",8.8152898,192.92217285
"220",1014.2454053591,1285.64770938102,147821.547969215,0,"18425rr",8.88090659,189.55217285
"221",1013.58001215527,1283.06376487367,143580.44243854,0,"18425rr",8.6840562,187.04217285
"222",1013.1199771265,1280.48530289805,145437.94953642,0,"18425rr",8.585631,185.52217285
"223",1012.81526142996,1277.95463027367,147520.05716575,0,"18425rr",8.38878061,183.28217285
"224",1012.83750814925,1275.28876807651,148404.29529404,0,"18425rr",8.8152898,181.66217285
"225",1012.61762896606,1272.65780582796,147961.16451579,0,"18425rr",8.7168646,179.14217285
"226",1012.60268400273,1269.98180896964,146739.013876225,0,"18425rr",8.84809819,179.06217285
"227",1012.60576835859,1267.31259775636,146121.86827181,0,"18425rr",8.8152898,179.80217285
"228",1012.73471942974,1264.61268033672,145170.857012545,0,"18425rr",8.91371499,180.38217285
"229",1012.70118871753,1262.07818691713,144082.25263492,0,"18425rr",8.35597221,180.16217285
"230",1012.78159578331,1259.20409875718,145996.415722715,0,"18425rr",9.50426617,179.78217285
"231",1012.70871763995,1256.46847318548,148367.87358624,0,"18425rr",9.04494859,179.89217285
"232",1012.7481561383,1253.74691873974,148556.05240988,0,"18425rr",8.97933179,179.86217285
"233",1012.78182601878,1251.02760845573,148869.683782615,0,"18425rr",8.97933179,179.63217285
"234",1012.79964112885,1248.46959034835,148373.943870875,0,"18425rr",8.45439741,179.74217285
"235",1012.82768835861,1245.63486539671,146415.26536243,0,"18425rr",9.34022418,179.92217285
"236",1012.87143316891,1242.94426957715,146443.59335739,0,"18425rr",8.88090659,179.92217285
"237",1012.87907227274,1240.24222011523,147742.63426898,0,"18425rr",8.91371499,179.65217285
"238",1012.93289723882,1237.55365654648,148127.08562911,0,"18425rr",8.88090659,179.20217285
"239",1012.95879853146,1234.85919309184,149428.14996891,0,"18425rr",8.88090659,178.95217285
"240",1013.09176853113,1232.14415530723,151042.84568145,0,"18425rr",8.97933179,178.87217285
"241",1013.1988728324,1229.46075027834,151526.445023925,0,"18425rr",8.84809819,179.06217285
"242",1013.27178086683,1226.76329802982,154108.339421415,0,"18425rr",8.88090659,179.06217285
"243",1013.34171800618,1224.08008876346,154731.555310465,0,"18425rr",8.84809819,179.47217285
"244",1013.3386736652,1221.40967078508,150909.299419505,0,"18425rr",8.8152898,179.87217285
"245",1013.37119021141,1218.71167322729,150233.474396965,0,"18425rr",8.88090659,179.83217285
"246",1013.36442366738,1215.98228497163,150415.582935975,0,"18425rr",9.01214019,179.69217285
"247",1013.38005358054,1213.26608462869,152337.839736615,0,"18425rr",8.94652339,180.00217285
"248",1013.42644190174,1210.58032594308,151208.766794765,0,"18425rr",8.84809819,180.12217285
"249",1013.38641546254,1207.88220762313,154276.283962945,0,"18425rr",8.88090659,180.13217285
"250",1013.37740647317,1205.33006769468,153825.059471845,0,"18425rr",8.42158901,180.50217285
"251",1013.2787992801,1202.62611714773,153948.48859273,0,"18425rr",8.94652339,180.99217285
"252",1013.35934437287,1199.81960523349,157695.87763987,0,"18425rr",9.27460738,180.78217285
"253",1013.28781568062,1197.11897756789,153812.91890258,0,"18425rr",8.91371499,179.97217285
"254",1013.30225305468,1194.41984845596,151860.31067877,0,"18425rr",8.91371499,179.33217285
"255",1013.37099894218,1191.71211010443,150545.08234149,0,"18425rr",8.94652339,179.35217285
"256",1013.4746786591,1189.02304403526,151376.711336295,0,"18425rr",8.88090659,179.54217285
"257",1013.50878033291,1186.3319232642,150555.19948255,0,"18425rr",8.88090659,178.87217285
"258",1013.60653053415,1183.64663803767,148995.13633171,0,"18425rr",8.84809819,179.08217285
"259",1013.67750110441,1180.91300306458,149980.545870565,0,"18425rr",9.01214019,179.45217285
"260",1013.77166935718,1178.20311278524,151967.552373965,0,"18425rr",8.94652339,179.82217285
"261",1013.77791323061,1175.53071072938,152708.127099265,0,"18425rr",8.8152898,180.07217285
"262",1013.780580347,1172.85241156612,153687.466353485,0,"18425rr",8.8152898,180.39217285
"263",1013.77741228642,1170.11514143017,151526.445023925,0,"18425rr",9.01214019,180.41217285
"264",1013.76502583417,1167.37692061694,149794.390475135,0,"18425rr",9.01214019,180.62217285
"265",1013.76066973518,1164.64877366184,149853.06989326,0,"18425rr",9.01214019,180.78217285
"266",1013.7441287842,1161.92440261395,151018.56454291,0,"18425rr",8.97933179,180.89217285
"267",1013.70761023535,1159.20455517069,152586.72140659,0,"18425rr",8.97933179,180.76217285
"268",1013.68144402193,1156.50519146809,151293.750779635,0,"18425rr",8.91371499,180.55217285
"269",1013.71093856893,1153.80535689004,148626.87239727,0,"18425rr",8.91371499,179.99217285
"270",1013.6985941064,1151.08708067022,148003.656508225,0,"18425rr",8.97933179,180.13217285
"271",1013.73772306794,1148.34168828081,147811.43082816,0,"18425rr",9.04494859,180.33217285
"272",1013.7369103091,1145.62166390998,148125.062200895,0,"18425rr",8.97933179,180.37217285
"273",1013.73215220581,1142.90271869644,149800.46075977,0,"18425rr",8.94652339,180.49217285
"274",1013.70504424405,1140.1671892946,149857.116749685,0,"18425rr",9.01214019,180.59217285
"275",1013.6618142301,1137.44628885083,150284.060102245,0,"18425rr",8.97933179,180.60217285
"276",1013.64856227913,1134.72784638758,150168.72469421,0,"18425rr",8.94652339,180.54217285
"277",1013.62657734411,1132.01280010328,148060.31249814,0,"18425rr",8.94652339,180.57217285
"278",1013.58139642984,1129.27033871028,146437.523072755,0,"18425rr",9.04494859,180.57217285
"279",1013.58274295166,1126.45557537581,143357.86533531,0,"18425rr",9.27460738,180.80217285
"280",1013.56041379921,1123.71411813737,150407.48922313,0,"18425rr",9.04494859,180.48217285
"281",1013.53321205759,1121.0315570567,151453.60160832,0,"18425rr",8.84809819,180.87217285
"282",1013.52428300849,1118.34394323251,153562.01380439,0,"18425rr",8.84809819,180.60217285
"283",1013.50469311851,1115.65495034858,151789.49069138,0,"18425rr",8.88090659,180.05217285
"284",1013.486357421,1112.97978931673,152287.254031335,0,"18425rr",8.8152898,180.58217285
"285",1013.46530184996,1110.27518366458,152659.564822195,0,"18425rr",8.91371499,180.48217285
"286",1013.44795093444,1107.58978817852,153185.656157105,0,"18425rr",8.88090659,179.45217285
"287",1013.48429818854,1104.90616486216,153185.656157105,0,"18425rr",8.84809819,179.39217285
"288",1013.54840261085,1102.21279983665,152184.059192565,0,"18425rr",8.88090659,179.44217285
"289",1013.60321258811,1099.50497077874,150862.76057065,0,"18425rr",8.91371499,179.14217285
"290",1013.64445779193,1096.78672936941,148934.433485375,0,"18425rr",8.97933179,179.07217285
"291",1013.72722189097,1094.10641145961,149120.58888081,0,"18425rr",8.84809819,179.27217285
"292",1013.92735016237,1091.58136466506,150284.060102245,0,"18425rr",8.35597221,179.28217285
"293",1013.90545278599,1088.71667857768,151595.241583105,0,"18425rr",9.47145777,178.49217285
"294",1013.87156259136,1086.03716505562,150727.1908805,0,"18425rr",8.84809819,179.31217285
"295",1013.9961236694,1083.3395495944,151611.429008795,0,"18425rr",8.91371499,180.59217285
"296",1013.96221849863,1080.62256509498,149923.88988065,0,"18425rr",8.97933179,180.47217285
"297",1013.99637059526,1077.93138751811,148930.38662895,0,"18425rr",8.88090659,180.20217285
"298",1013.9740400802,1075.24562206858,149177.24487072,0,"18425rr",8.84809819,179.88217285
"299",1013.98275348067,1072.52467863287,148989.06604708,0,"18425rr",8.97933179,180.09217285
"300",1013.96382618463,1069.8564190335,147384.4874756,0,"18425rr",8.8152898,180.10217285
"301",1013.94471347952,1067.12257590784,146415.26536243,0,"18425rr",9.01214019,180.13217285
"302",1013.92531845367,1064.42560392946,150245.614966235,0,"18425rr",8.88090659,179.97217285
"303",1013.92591966582,1061.72973725651,148616.755256215,0,"18425rr",8.88090659,179.78217285
