"","Group.1","Longitude","Latitude","Distance.ft.","Swth.Wdth.ft.","Yld.Vol.Dry..bu.ac.","Yld.Mass.Wet..lb.ac.","Moisture...","Hding.Veh.deg.","Field","Dataset","Product","Swaths"
"24","9/25/2013 1:50:05 AM",-97.59132774,44.0957686316667,4.596,5,164.97,9414.4,17.26,359.57,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"25","9/25/2013 1:50:06 AM",-97.5913280016667,44.095781685,4.76,5,165.09,9421.3,17.26,359.04,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"26","9/25/2013 1:50:07 AM",-97.5913282916667,44.0957945216667,4.694,5,167.4,9553,17.26,358.94,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"27","9/25/2013 1:50:08 AM",-97.5913285366667,44.095807185,4.628,5,163.54,9332.9,17.26,359.05,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"28","9/25/2013 1:50:09 AM",-97.5913286883333,44.095819795,4.596,5,164.71,9399.5,17.26,359.45,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"29","9/25/2013 1:50:10 AM",-97.5913287466667,44.0958324216667,4.596,5,177.39,10123,17.26,359.37,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"30","9/25/2013 1:50:11 AM",-97.5913290533333,44.0958451933333,4.661,5,174.89,9980.6,17.26,359.3,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"31","9/25/2013 1:50:12 AM",-97.5913293983333,44.0958586166667,4.891,5,175.52,10017,17.26,359.31,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"32","9/25/2013 1:50:13 AM",-97.5913295433333,44.0958721016667,4.924,5,174.35,9949.9,17.26,359.34,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"33","9/25/2013 1:50:14 AM",-97.5913297,44.095886005,5.055,5,162.46,9271.1,17.26,359.41,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"34","9/25/2013 1:50:15 AM",-97.59132982,44.095899975,5.088,5,167.08,9534.8,17.26,359.54,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"35","9/25/2013 1:50:16 AM",-97.5913297016667,44.09591383,5.055,5,168.16,9596.7,17.26,359.77,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"36","9/25/2013 1:50:17 AM",-97.591329855,44.0959276666667,5.055,5,185.04,10560,17.26,359.62,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"37","9/25/2013 1:50:18 AM",-97.5913302433333,44.0959415233333,5.055,5,185.04,10560,17.26,359.38,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"38","9/25/2013 1:50:19 AM",-97.59133042,44.095955385,5.055,5,178.43,9962.9,15.44,359.65,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"39","9/25/2013 1:50:20 AM",-97.59133019,44.09596957,5.186,5,173.91,9710.8,15.44,0.187,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"40","9/25/2013 1:50:21 AM",-97.5913298833333,44.095983725,5.153,5,170.61,9526.5,15.44,0.317,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"41","9/25/2013 1:50:22 AM",-97.5913298966667,44.09599817,5.252,5,167.42,9347.9,15.44,0.237,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"42","9/25/2013 1:50:23 AM",-97.5913299033333,44.0960134216667,5.547,5,153.19,8553.7,15.44,0.327,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"43","9/25/2013 1:50:24 AM",-97.59133021,44.0960285966667,5.547,5,148.87,8312.6,15.44,359.9,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"44","9/25/2013 1:50:25 AM",-97.591330455,44.0960438,5.547,5,167.03,9326.2,15.44,359.77,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"45","9/25/2013 1:50:26 AM",-97.591330665,44.096059405,5.678,5,159.38,8899.4,15.44,359.48,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"46","9/25/2013 1:50:27 AM",-97.591330865,44.0960754866667,5.875,5,159.06,8881.3,15.44,359.69,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"47","9/25/2013 1:50:28 AM",-97.5913308333333,44.0960912166667,5.744,5,149.54,8350,15.44,359.97,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"48","9/25/2013 1:50:29 AM",-97.5913306016667,44.09610664,5.613,5,168.57,9412.6,15.44,0.273,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"49","9/25/2013 1:50:30 AM",-97.5913302716667,44.0961220483333,5.613,5,173.61,9693.6,15.44,0.643,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"50","9/25/2013 1:50:31 AM",-97.5913298083333,44.0961374466667,5.613,5,178.86,9986.8,15.44,1.043,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"51","9/25/2013 1:50:32 AM",-97.5913294216667,44.0961529483333,5.645,5,179.99,10050,15.44,1.183,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"52","9/25/2013 1:50:33 AM",-97.591329095,44.0961684716667,5.645,5,174.12,9722.3,15.44,1.073,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"53","9/25/2013 1:50:34 AM",-97.591328745,44.0961839583333,5.645,5,176.46,9831.6,15.25,1.143,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"54","9/25/2013 1:50:35 AM",-97.5913285016667,44.0961995016667,5.678,5,165.91,9243.5,15.25,1.113,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"55","9/25/2013 1:50:36 AM",-97.5913284583333,44.0962150466667,5.678,5,174.14,9702.4,15.25,0.613,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"56","9/25/2013 1:50:37 AM",-97.5913283616667,44.096230555,5.645,5,180.28,10044,15.25,0.403,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"57","9/25/2013 1:50:38 AM",-97.591328465,44.0962459233333,5.613,5,187.14,10427,15.25,359.91,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"58","9/25/2013 1:50:39 AM",-97.5913284366667,44.09626127,5.58,5,187.36,10439,15.25,359.93,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"59","9/25/2013 1:50:40 AM",-97.591328305,44.09627677,5.645,5,177.01,9862,15.25,0.234,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"60","9/25/2013 1:50:41 AM",-97.5913283866667,44.0962921366667,5.613,5,181.44,10109,15.25,0.044,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"61","9/25/2013 1:50:42 AM",-97.59132869,44.09630756,5.613,5,197.12,10982,15.25,359.71,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"62","9/25/2013 1:50:43 AM",-97.59132888,44.0963229283333,5.613,5,188.24,10488,15.25,359.72,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"63","9/25/2013 1:50:44 AM",-97.5913287566667,44.096338485,5.678,5,186.71,10403,15.25,0.063,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"64","9/25/2013 1:50:45 AM",-97.5913286266667,44.0963542266667,5.744,5,183.83,10242,15.25,0.302,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"65","9/25/2013 1:50:46 AM",-97.5913284616667,44.09637009,5.777,5,189.28,10546,15.25,0.273,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"66","9/25/2013 1:50:47 AM",-97.5913283133333,44.0963860966667,5.842,5,180.73,10070,15.25,0.223,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"67","9/25/2013 1:50:48 AM",-97.5913276533333,44.09640203,5.81,5,197.75,11017,15.25,0.743,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"68","9/25/2013 1:50:49 AM",-97.59132718,44.0964177616667,5.744,5,174.93,9889.9,16.48,1.013,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"69","9/25/2013 1:50:50 AM",-97.591326675,44.0964336516667,5.81,5,188.93,10681,16.48,1.163,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"70","9/25/2013 1:50:51 AM",-97.5913262216667,44.0964497366667,5.875,5,172.67,9762.4,16.48,0.993,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"71","9/25/2013 1:50:52 AM",-97.591326155,44.0964656316667,5.81,5,173.37,9801.8,16.48,0.613,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"72","9/25/2013 1:50:53 AM",-97.591326435,44.0964815333333,5.81,5,175.88,9943.5,16.48,0.113,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"73","9/25/2013 1:50:54 AM",-97.5913267383333,44.09649721,5.711,5,178.17,10073,16.48,359.86,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"74","9/25/2013 1:50:55 AM",-97.5913270616667,44.0965122233333,5.481,5,201.34,11383,16.48,359.51,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"75","9/25/2013 1:50:56 AM",-97.59132765,44.09652738,5.514,5,194.2,10980,16.48,359.1,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"76","9/25/2013 1:50:57 AM",-97.5913283783333,44.09654266,5.58,5,196.92,11133,16.48,358.77,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"77","9/25/2013 1:50:58 AM",-97.59132905,44.0965579483333,5.58,5,196.92,11133,16.48,358.5,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"78","9/25/2013 1:50:59 AM",-97.5913298733333,44.09657317,5.547,5,208.91,11811,16.48,358.12,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"79","9/25/2013 1:51:00 AM",-97.591330985,44.096588345,5.547,5,201.03,11366,16.48,357.84,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"80","9/25/2013 1:51:01 AM",-97.59133147,44.09660358,5.547,5,202.02,11421,16.48,357.98,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"81","9/25/2013 1:51:02 AM",-97.5913322933333,44.0966187533333,5.547,5,199.39,11273,16.48,357.95,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"82","9/25/2013 1:51:03 AM",-97.5913330833333,44.0966340066667,5.58,5,200.18,11317,16.48,357.8,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"83","9/25/2013 1:51:04 AM",-97.591333765,44.0966493916667,5.613,5,188.78,10744,17.04,358.06,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"84","9/25/2013 1:51:05 AM",-97.591334265,44.0966647066667,5.58,5,193.45,11010,17.04,358.2,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"85","9/25/2013 1:51:06 AM",-97.59133476,44.09667966,5.449,5,190.04,10816,17.04,358.52,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"86","9/25/2013 1:51:07 AM",-97.5913349083333,44.09669479,5.514,5,206.35,11744,17.04,358.94,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"87","9/25/2013 1:51:08 AM",-97.5913346633333,44.0967099,5.514,5,188.65,10737,17.04,359.49,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"88","9/25/2013 1:51:09 AM",-97.5913348516667,44.096724945,5.481,5,200,11383,17.04,359.45,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"89","9/25/2013 1:51:10 AM",-97.59133507,44.096739955,5.481,5,182.75,10401,17.04,359.56,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"90","9/25/2013 1:51:11 AM",-97.591335115,44.096754965,5.481,5,199.67,11364,17.04,359.73,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"91","9/25/2013 1:51:12 AM",-97.59133523,44.09677004,5.481,5,194.83,11089,17.04,359.52,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"92","9/25/2013 1:51:13 AM",-97.5913353566667,44.09678494,5.449,5,188.71,10741,17.04,359.54,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"93","9/25/2013 1:51:14 AM",-97.59133553,44.096800025,5.514,5,192.15,10936,17.04,359.73,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"94","9/25/2013 1:51:15 AM",-97.591335565,44.096815025,5.481,5,187.8,10689,17.04,359.75,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"95","9/25/2013 1:51:16 AM",-97.591335495,44.0968303583333,5.58,5,187.62,10678,17.04,359.97,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"96","9/25/2013 1:51:17 AM",-97.591335555,44.09684598,5.711,5,174.03,9904.7,17.04,0.148,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"97","9/25/2013 1:51:18 AM",-97.5913353816667,44.096861695,5.744,5,179.74,10230,17.04,0.208,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"98","9/25/2013 1:51:19 AM",-97.5913353966667,44.0968774383333,5.744,5,173.89,9794.4,16.17,0.138,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"99","9/25/2013 1:51:20 AM",-97.59133533,44.0968930716667,5.711,5,176.39,9934.8,16.17,0.258,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"100","9/25/2013 1:51:21 AM",-97.5913351433333,44.0969087033333,5.711,5,169.35,9538.6,16.17,0.338,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"101","9/25/2013 1:51:22 AM",-97.5913351083333,44.09692439,5.711,5,172.98,9742.7,16.17,0.218,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"102","9/25/2013 1:51:23 AM",-97.5913351633333,44.0969399966667,5.678,5,182.76,10294,16.17,0.028,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"103","9/25/2013 1:51:24 AM",-97.591335105,44.096955615,5.678,5,188.66,10626,16.17,0.198,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"104","9/25/2013 1:51:25 AM",-97.5913350966667,44.09697125,5.711,5,183.53,10337,16.17,0.178,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"105","9/25/2013 1:51:26 AM",-97.591335285,44.0969866866667,5.613,5,190.43,10726,16.17,-0.0016,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"106","9/25/2013 1:51:27 AM",-97.591335535,44.097002285,5.678,5,181.48,10222,16.17,359.8,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"107","9/25/2013 1:51:28 AM",-97.5913358833333,44.0970179633333,5.711,5,184.81,10409,16.17,359.55,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"108","9/25/2013 1:51:29 AM",-97.591335995,44.097033415,5.645,5,183.5,10336,16.17,359.26,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"109","9/25/2013 1:51:30 AM",-97.591336385,44.097048905,5.645,5,201.4,11344,16.17,359.25,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"110","9/25/2013 1:51:31 AM",-97.5913368216667,44.0970644083333,5.645,5,205.28,11562,16.17,359.03,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"111","9/25/2013 1:51:32 AM",-97.5913372283333,44.0970799033333,5.645,5,205.28,11562,16.17,359.03,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"112","9/25/2013 1:51:33 AM",-97.591337605,44.09709546,5.678,5,213.31,12015,16.17,359.04,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"113","9/25/2013 1:51:34 AM",-97.5913379416667,44.0971111333333,5.711,5,194.31,11255,18.48,359.18,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"114","9/25/2013 1:51:35 AM",-97.591338055,44.097126095,5.449,5,206.82,11980,18.48,359.32,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"115","9/25/2013 1:51:36 AM",-97.5913384516667,44.0971407783333,5.35,5,200.01,11585,18.48,359.1,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"116","9/25/2013 1:51:37 AM",-97.5913388216667,44.0971555266667,5.383,5,210.78,12209,18.48,359.18,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"117","9/25/2013 1:51:38 AM",-97.5913388016667,44.097170375,5.416,5,201.08,11647,18.48,359.22,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"118","9/25/2013 1:51:39 AM",-97.5913389516667,44.097185275,5.416,5,196.93,11407,18.48,359.48,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"119","9/25/2013 1:51:40 AM",-97.5913391033333,44.0972000966667,5.416,5,194.31,11255,18.48,359.7,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"120","9/25/2013 1:51:41 AM",-97.59133935,44.09721487,5.383,5,202.53,11731,18.48,359.61,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"121","9/25/2013 1:51:42 AM",-97.59133987,44.0972297683333,5.449,5,195.74,11338,18.48,359.09,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"122","9/25/2013 1:51:43 AM",-97.5913403116667,44.0972447083333,5.449,5,196.94,11407,18.48,358.78,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"123","9/25/2013 1:51:44 AM",-97.5913407916667,44.09725954,5.416,5,201.74,11685,18.48,358.77,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"124","9/25/2013 1:51:45 AM",-97.591341015,44.09727448,5.449,5,218.23,12641,18.48,359.05,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"125","9/25/2013 1:51:46 AM",-97.591341105,44.0972895866667,5.514,5,206.94,11987,18.48,359.33,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"126","9/25/2013 1:51:47 AM",-97.5913413583333,44.0973046716667,5.514,5,206.73,11974,18.48,359.32,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"127","9/25/2013 1:51:48 AM",-97.5913415783333,44.097320185,5.645,5,191.86,11113,18.48,359.46,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"128","9/25/2013 1:51:49 AM",-97.591341755,44.09733584,5.711,5,212.96,12216,17.69,359.53,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"129","9/25/2013 1:51:50 AM",-97.59134184,44.09735146,5.711,5,189.93,10895,17.69,359.68,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"130","9/25/2013 1:51:51 AM",-97.591341895,44.09736697,5.645,5,208.23,11945,17.69,359.85,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"131","9/25/2013 1:51:52 AM",-97.5913421466667,44.09738249,5.645,5,204,11702,17.69,359.64,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"132","9/25/2013 1:51:53 AM",-97.5913424616667,44.097398035,5.678,5,197.87,11351,17.69,359.53,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"133","9/25/2013 1:51:54 AM",-97.59134272,44.097413495,5.645,5,207.92,11927,17.69,359.4,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"134","9/25/2013 1:51:55 AM",-97.59134289,44.09742909,5.678,5,194.61,11163,17.69,359.38,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"135","9/25/2013 1:51:56 AM",-97.5913429483333,44.09744447,5.613,5,206.04,11819,17.69,359.36,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"136","9/25/2013 1:51:57 AM",-97.5913430416667,44.0974597983333,5.58,5,206.83,11864,17.69,359.54,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"137","9/25/2013 1:51:58 AM",-97.591343135,44.09747526,5.645,5,208.87,11981,17.69,359.72,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"138","9/25/2013 1:51:59 AM",-97.59134318,44.0974906866667,5.613,5,198.16,11367,17.69,359.74,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"139","9/25/2013 1:52:00 AM",-97.591343285,44.097506105,5.613,5,199.01,11416,17.69,359.78,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"140","9/25/2013 1:52:01 AM",-97.5913434616667,44.0975213816667,5.58,5,202.11,11594,17.69,359.89,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"141","9/25/2013 1:52:02 AM",-97.5913434833333,44.0975368683333,5.645,5,205.37,11781,17.69,359.92,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"142","9/25/2013 1:52:03 AM",-97.5913434983333,44.0975522283333,5.613,5,204.66,11740,17.69,359.98,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"143","9/25/2013 1:52:04 AM",-97.591343395,44.097567455,5.547,5,199.96,11366,16.93,0.031,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"144","9/25/2013 1:52:05 AM",-97.5913433233333,44.0975828383333,5.613,5,199.67,11349,16.93,0.171,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"145","9/25/2013 1:52:06 AM",-97.5913431266667,44.0975981,5.58,5,210.9,11987,16.93,0.351,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"146","9/25/2013 1:52:07 AM",-97.5913434133333,44.0976133516667,5.547,5,196.27,11156,16.93,0.081,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"147","9/25/2013 1:52:08 AM",-97.59134356,44.0976287283333,5.613,5,203,11538,16.93,359.87,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"148","9/25/2013 1:52:09 AM",-97.591343835,44.097644255,5.645,5,195.41,11107,16.93,359.6,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"149","9/25/2013 1:52:10 AM",-97.59134413,44.09765958,5.58,5,204.63,11631,16.93,359.25,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"150","9/25/2013 1:52:11 AM",-97.5913444283333,44.0976749,5.58,5,192.19,10924,16.93,359.44,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"151","9/25/2013 1:52:12 AM",-97.5913444,44.0976902666667,5.613,5,203.54,11569,16.93,359.87,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"152","9/25/2013 1:52:13 AM",-97.59134447,44.09770553,5.58,5,206.03,11711,16.93,359.77,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"153","9/25/2013 1:52:14 AM",-97.5913447066667,44.0977204933333,5.449,5,207.23,11779,16.93,359.58,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"154","9/25/2013 1:52:15 AM",-97.591344935,44.097735855,5.613,5,209.02,11880,16.93,359.43,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"155","9/25/2013 1:52:16 AM",-97.59134502,44.097751145,5.58,5,197.82,11244,16.93,359.56,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"156","9/25/2013 1:52:17 AM",-97.59134495,44.0977666116667,5.645,5,202.57,11514,16.93,359.79,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"157","9/25/2013 1:52:18 AM",-97.591344955,44.097782155,5.678,5,200.87,11417,16.93,359.92,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"158","9/25/2013 1:52:19 AM",-97.5913450466667,44.0977977033333,5.678,5,209.98,12021,17.52,0.117,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"159","9/25/2013 1:52:20 AM",-97.5913450033333,44.097813235,5.678,5,203.23,11634,17.52,0.097,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"160","9/25/2013 1:52:21 AM",-97.5913451566667,44.097828825,5.678,5,199.33,11411,17.52,0.067,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"161","9/25/2013 1:52:22 AM",-97.5913450766667,44.0978443683333,5.678,5,203.76,11665,17.52,0.097,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"162","9/25/2013 1:52:23 AM",-97.59134526,44.0978597816667,5.613,5,206.25,11807,17.52,359.8,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"163","9/25/2013 1:52:24 AM",-97.5913457866667,44.0978752716667,5.645,5,202.93,11617,17.52,359.17,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"164","9/25/2013 1:52:25 AM",-97.591346445,44.09789072,5.645,5,199.32,11410,17.52,358.8,"Stevens East","Stevens East-Corn","5514VT3  95day",6
"165","9/25/2013 1:52:26 AM",-97.5913466083333,44.09790606,5.58,5,193.4,11072,17.52,359.01,"Stevens East","Stevens East-Corn","5514VT3  95day",6
